group_id,x,y,w,h,FID_Soil25,soilgroup,fertility,texture_to,OBJECTID,Id,sugar,cassava,maize,rice,water_code,crop_type
12602,101.70453844827824,13.398887872059046,0.01,0.01,"793.0,173.0,250.0,259.0,844.0,1012.0,20.0","SC,35b,46B,46C,48C,W,56B","-,ต่ำ,ต่ำ,ต่ำ,ปานกลาง,-,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทรายปนกรวด,ดินร่วนปนทราย,ดินร่วนปนทราย","236838.0,236839.0,236838.0,236839.0,236839.0,236839.0,236839.0,236838.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,8.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A 0203,A 0203,A 0203,A 0203,A 0203,A 0203,A 0203,A 0203"
12603,101.71453844827825,13.398887872059046,0.01,0.01,"173.0,174.0,175.0,250.0,1012.0","35b,35B,35Bb,46B,W","ต่ำ,ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว","236839.0,236839.0,236839.0,236839.0,236839.0","0.0,0.0,0.0,0.0,0.0",0.0,0.0,5.0,0.0,"3.0,3.0,3.0,3.0,3.0","A 0203,A 0203,A 0203,A 0203,A 0203"
12606,101.74453844827826,13.398887872059046,0.01,0.01,"173.0,454.0,466.0","35b,40B,56B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,10.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12607,101.75453844827827,13.398887872059046,0.01,0.01,"173.0,454.0,466.0,987.0","35b,40B,56B,48D","ต่ำ,ต่ำ,ต่ำ,ปานกลาง","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียวปนกรวด","351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,10.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12638,101.05453844827791,13.408887872059045,0.01,0.01,"802.0,1004.0,802.0,1004.0","43B,U,43B,U","ต่ำ,-,ต่ำ,-","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน","57.0,57.0","0.0,0.0",2.0,0.0,0.0,0.0,"1.0,1.0","A0204,A0204"
12640,101.07453844827792,13.408887872059045,0.01,0.01,"28.0,191.0,1004.0","44,40,U","ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินร่วนปนทราย","55.0,55.0","0.0,0.0",2.0,0.0,0.0,0.0,"1.0,1.0","A0204,A0204"
12641,101.08453844827793,13.408887872059045,0.01,0.01,"27.0,191.0,1004.0","24hi,40,U","ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินร่วนปนทราย","351046.0,351046.0,351046.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
12642,101.09453844827793,13.408887872059045,0.01,0.01,"27.0,191.0,1004.0","24hi,40,U","ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินร่วนปนทราย",351050.0,0.0,0.0,0.0,0.0,1.0,3.0,A0102
12644,101.11453844827794,13.408887872059045,0.01,0.01,"27.0,28.0,391.0","24hi,44,18","ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน,ดินร่วนปนทราย","1490.0,1490.0,1488.0,1490.0,1490.0,1488.0,1488.0,1490.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12645,101.12453844827795,13.408887872059045,0.01,0.01,"28.0,391.0","44,18","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย","351048.0,351048.0,351048.0,1488.0,1488.0,1488.0","0.0,0.0,0.0,0.0,0.0,0.0",3.0,0.0,0.0,3.0,"3.0,3.0,3.0,1.0,1.0,1.0","A0102,A0102,A0102,A0204,A0204,A0204"
12646,101.13453844827795,13.408887872059045,0.01,0.01,"28.0,337.0,28.0,337.0","44,17,44,17","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนเหนียวปนทราย,ดินทรายปนดินร่วน,ดินร่วนเหนียวปนทราย","351048.0,351048.0,351048.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
12647,101.14453844827796,13.408887872059045,0.01,0.01,"28.0,337.0","44,17","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนเหนียวปนทราย","351094.0,351094.0,351094.0,351094.0,1482.0,51.0,51.0,1482.0,51.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0","A0102,A0102,A0102,A0102,A0204,A0204,A0204,A0204,A0204"
12648,101.15453844827796,13.408887872059045,0.01,0.01,"28.0,337.0,802.0","44,17,43B","ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนเหนียวปนทราย,ดินทรายปนดินร่วน","351094.0,351094.0,351094.0,351094.0,1482.0,1482.0","0.0,0.0,0.0,0.0,0.0,0.0",2.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0,1.0,1.0","A0102,A0102,A0102,A0102,A0204,A0204"
12649,101.16453844827797,13.408887872059045,0.01,0.01,"28.0,337.0,802.0","44,17,43B","ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนเหนียวปนทราย,ดินทรายปนดินร่วน","351094.0,351094.0,351094.0,351094.0,1482.0,1482.0","0.0,0.0,0.0,0.0,0.0,0.0",2.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0,1.0,1.0","A0102,A0102,A0102,A0102,A0204,A0204"
12650,101.17453844827797,13.408887872059045,0.01,0.01,"28.0,180.0,337.0","44,40B,17","ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","351095.0,351095.0,351095.0,351095.0,351095.0,351095.0,351095.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,7.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12651,101.18453844827798,13.408887872059045,0.01,0.01,"180.0,337.0,732.0","40B,17,6","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนดินเหนียว","351095.0,351095.0,351109.0,351095.0,351109.0,351095.0,351095.0,351095.0,351095.0,351109.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.0,0.0,0.0,10.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12652,101.19453844827798,13.408887872059045,0.01,0.01,"147.0,732.0","7,6","ต่ำ,ต่ำ","ดินร่วนปนดินเหนียว,ดินร่วนปนดินเหนียว","351095.0,351095.0,351109.0,351095.0,351109.0,351095.0,351095.0,351095.0,351095.0,351109.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.0,0.0,0.0,10.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12653,101.20453844827799,13.408887872059045,0.01,0.01,"28.0,147.0,174.0,180.0,337.0","44,7,35B,40B,17","ต่ำ,ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนดินเหนียว,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","1486.0,1486.0,1486.0,1486.0,53.0,1486.0,53.0,1486.0,53.0,1486.0,53.0,1486.0,53.0,1486.0,53.0,1486.0,53.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12657,101.244538448278,13.408887872059045,0.01,0.01,"174.0,180.0,337.0,732.0","35B,40B,17,6","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนดินเหนียว","351069.0,351069.0,351069.0,351069.0,351069.0,351069.0,351069.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,7.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12658,101.25453844827801,13.408887872059045,0.01,0.01,"28.0,174.0,180.0,337.0,732.0","44,35B,40B,17,6","ต่ำ,ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนดินเหนียว","351069.0,351069.0,351069.0,351069.0,351069.0,351069.0,351069.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,7.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12659,101.26453844827802,13.408887872059045,0.01,0.01,"28.0,732.0","44,6","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนดินเหนียว","351069.0,351069.0,351069.0,351069.0,351069.0,351069.0,351069.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,7.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12660,101.27453844827802,13.408887872059045,0.01,0.01,"732.0,732.0","6,6","ต่ำ,ต่ำ","ดินร่วนปนดินเหนียว,ดินร่วนปนดินเหนียว","351123.0,351123.0,351123.0,351123.0","0.0,0.0,0.0,0.0",0.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102"
12661,101.28453844827803,13.408887872059045,0.01,0.01,"174.0,732.0","35B,6","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนดินเหนียว","351123.0,351123.0,351123.0,351123.0","0.0,0.0,0.0,0.0",0.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102"
12662,101.29453844827803,13.408887872059045,0.01,0.01,"174.0,337.0,732.0,180.0","35B,17,6,40B","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทราย","351123.0,351123.0,351123.0,351123.0","0.0,0.0,0.0,0.0",0.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102"
12663,101.30453844827804,13.408887872059045,0.01,0.01,"337.0,732.0,180.0","17,6,40B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทราย","351123.0,351123.0,351123.0,351123.0","0.0,0.0,0.0,0.0",0.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102"
12664,101.31453844827804,13.408887872059045,0.01,0.01,"174.0,337.0,732.0,491.0","35B,17,6,MA","ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนดินเหนียว","351123.0,351122.0,351122.0,351123.0,351122.0,351122.0,351123.0,351122.0,351122.0,351122.0,351123.0,351122.0,351122.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,13.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12665,101.32453844827805,13.408887872059045,0.01,0.01,"174.0,337.0,491.0","35B,17,MA","ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,9.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12666,101.33453844827805,13.408887872059045,0.01,0.01,"29.0,174.0,337.0,491.0","44B,35B,17,MA","ต่ำ,ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,9.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12667,101.34453844827806,13.408887872059045,0.01,0.01,"29.0,174.0,337.0,180.0","44B,35B,17,40B","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.0,0.0,0.0,9.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12668,101.35453844827806,13.408887872059045,0.01,0.01,"29.0,174.0,337.0,180.0","44B,35B,17,40B","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",20.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12670,101.37453844827807,13.408887872059045,0.01,0.01,180.0,40B,ต่ำ,ดินร่วนปนทราย,"9827.0,9827.0,9827.0,9827.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
12671,101.38453844827808,13.408887872059045,0.01,0.01,"29.0,174.0,180.0,392.0","44B,35B,40B,22","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9827.0,9827.0,9827.0,9623.0,9827.0,9623.0","18.0,18.0,18.0,16.0,18.0,16.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204"
12672,101.39453844827808,13.408887872059045,0.01,0.01,"29.0,174.0,180.0,392.0","44B,35B,40B,22","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9827.0,9827.0,9827.0,9827.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
12674,101.4145384482781,13.408887872059045,0.01,0.01,"174.0,983.0","35B,48C","ต่ำ,ปานกลาง","ดินร่วนปนทราย,ดินร่วนปนทราย","29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",20.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12676,101.4345384482781,13.408887872059045,0.01,0.01,"174.0,56.0,173.0,255.0","35B,48C,35b,46B","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",20.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12677,101.44453844827811,13.408887872059045,0.01,0.01,"48.0,173.0,977.0,255.0","25hi,35b,48C,46B","ต่ำ,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทราย","1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12678,101.45453844827811,13.408887872059045,0.01,0.01,"48.0,173.0,977.0,255.0","25hi,35b,48C,46B","ต่ำ,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทราย","351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,351122.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.0,0.0,0.0,9.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12679,101.46453844827812,13.408887872059045,0.01,0.01,48.0,25hi,ต่ำ,ดินร่วนปนทราย,"1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12680,101.47453844827812,13.408887872059045,0.01,0.01,48.0,25hi,ต่ำ,ดินร่วนปนทราย,"1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12682,101.49453844827813,13.408887872059045,0.01,0.01,"48.0,54.0,519.0,983.0","25hi,48B,47D,48C","ต่ำ,ต่ำ,ปานกลาง,ปานกลาง","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียวปนกรวด,ดินร่วนปนทราย","29.0,1464.0,29.0,29.0,1464.0,29.0,1464.0,29.0,1464.0,29.0,1464.0,29.0,29.0,29.0,1464.0,29.0,1464.0,29.0,29.0,29.0,1464.0,29.0,29.0,1464.0,29.0,1464.0,29.0,29.0,1464.0,29.0,29.0,1464.0,1464.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",33.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
12705,101.72453844827825,13.408887872059045,0.01,0.01,"173.0,174.0,1012.0","35b,35B,W","ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย","351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,10.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12709,101.76453844827827,13.408887872059045,0.01,0.01,"173.0,250.0,466.0,256.0","35b,46B,56B,46C","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว","351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0,351403.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.0,0.0,0.0,10.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102,A0102"
12740,101.06453844827791,13.418887872059045,0.01,0.01,"28.0,191.0,391.0,1004.0","44,40,18,U","ต่ำ,ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย",351047.0,0.0,0.0,0.0,0.0,1.0,2.0,A0102
12741,101.07453844827792,13.418887872059045,0.01,0.01,"28.0,191.0,391.0,1004.0","44,40,18,U","ต่ำ,ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย",351047.0,0.0,0.0,0.0,0.0,1.0,2.0,A0102
12743,101.09453844827793,13.418887872059045,0.01,0.01,"27.0,28.0,391.0,1004.0","24hi,44,18,U","ต่ำ,ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน,ดินร่วนปนทราย",351050.0,0.0,0.0,0.0,0.0,1.0,3.0,A0102
12744,101.10453844827794,13.418887872059045,0.01,0.01,"27.0,28.0,391.0,1004.0","24hi,44,18,U","ต่ำ,ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน,ดินร่วนปนทราย",351050.0,0.0,0.0,0.0,0.0,1.0,3.0,A0102
12746,101.12453844827795,13.418887872059045,0.01,0.01,"28.0,391.0,1004.0","44,18,U","ต่ำ,ต่ำ,-","ดินทรายปนดินร่วน,ดินร่วนปนทราย","351048.0,351048.0,351048.0,1488.0,1488.0,1488.0","0.0,0.0,0.0,0.0,0.0,0.0",3.0,0.0,0.0,3.0,"3.0,3.0,3.0,1.0,1.0,1.0","A0102,A0102,A0102,A0204,A0204,A0204"
12747,101.13453844827795,13.418887872059045,0.01,0.01,"28.0,337.0,28.0,337.0,391.0","44,17,44,17,18","ต่ำ,ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนเหนียวปนทราย,ดินทรายปนดินร่วน,ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","351048.0,351048.0,351048.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
